PropName,BladeName,Family,B,D,P,J,N,CT,CP,eta
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.537799,4023.0,0.052844,0.037413,0.759601
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.569541,4023.0,0.047121,0.035132,0.763895
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.475607,4055.0,0.061986,0.040376,0.730155
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.506999,4055.0,0.057578,0.039105,0.746513
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.537294,4055.0,0.052086,0.037026,0.755826
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.56642,4055.0,0.047493,0.035333,0.761362
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.594569,4055.0,0.042648,0.033268,0.762198
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.622345,4055.0,0.037097,0.030624,0.753893
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.654111,4055.0,0.030199,0.027091,0.72915
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.681614,4055.0,0.023991,0.023691,0.690253
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.71048,4055.0,0.016765,0.019472,0.611682
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.737719,4055.0,0.010502,0.015758,0.491649
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.765253,4055.0,0.004614,0.012318,0.286632
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.794509,4055.0,-0.001515,0.008723,-0.137957
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.795054,4055.0,-0.001528,0.008705,-0.139525
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.105985,4978.0,0.106449,0.044962,0.250914
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.133135,4978.0,0.104964,0.045402,0.307791
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.154019,4978.0,0.103183,0.045619,0.34837
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.174947,4978.0,0.101532,0.045847,0.387433
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.200665,4978.0,0.099747,0.046349,0.431849
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.222388,4978.0,0.096974,0.046234,0.466447
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.245339,4978.0,0.094003,0.045965,0.501745
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.269349,4978.0,0.091799,0.046127,0.53604
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.29283,4978.0,0.08914,0.04615,0.565607
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.317101,4978.0,0.086935,0.046461,0.593334
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.341416,4978.0,0.084191,0.04622,0.621898
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.362285,4978.0,0.080564,0.045523,0.641147
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.386917,4978.0,0.077778,0.045287,0.664512
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.409802,4978.0,0.074815,0.044716,0.685643
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.433292,4978.0,0.071076,0.043833,0.702589
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.456282,4978.0,0.068018,0.043139,0.719415
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.106564,5973.0,0.107693,0.045045,0.25476
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.124322,5973.0,0.106705,0.045365,0.292419
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.146406,5973.0,0.105545,0.045742,0.337809
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.165244,5973.0,0.10465,0.046347,0.373109
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.184273,5973.0,0.102982,0.046505,0.408056
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.202735,5973.0,0.100753,0.046516,0.439117
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.223152,5973.0,0.099318,0.046908,0.472473
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.242523,5973.0,0.097343,0.047022,0.502064
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.260994,5973.0,0.095797,0.047281,0.528799
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.281135,5973.0,0.093079,0.047081,0.555804
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.300581,5973.0,0.090622,0.046989,0.579692
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.320474,5973.0,0.088769,0.047169,0.603098
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.339677,5973.0,0.085522,0.046728,0.62167
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.359105,5973.0,0.082991,0.04644,0.641736
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.378652,5973.0,0.080576,0.046319,0.658693
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.320515,6015.0,0.088994,0.047191,0.604439
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.340789,6015.0,0.085878,0.046849,0.624697
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.359422,6015.0,0.082952,0.04653,0.640771
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.379251,6015.0,0.080032,0.046088,0.658576
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.398408,6015.0,0.077419,0.045745,0.674275
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.416819,6015.0,0.075029,0.045321,0.69004
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.43727,6015.0,0.072156,0.044729,0.705391
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.454361,6015.0,0.069028,0.043855,0.715163
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.474382,6015.0,0.066379,0.043229,0.728412
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.493794,6015.0,0.063411,0.042388,0.738709
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.511451,6015.0,0.060439,0.041397,0.746699
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.531076,6015.0,0.057781,0.040576,0.756256
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.550708,6015.0,0.054704,0.039505,0.762593
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.568806,6015.0,0.051527,0.03824,0.766449
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.586018,6015.0,0.048641,0.03708,0.768733
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.605777,6015.0,0.045326,0.035665,0.769865
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.625776,6015.0,0.04174,0.034043,0.767264
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.645528,6015.0,0.038874,0.032751,0.766214
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.667959,6015.0,0.034894,0.030789,0.757014
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.685235,6015.0,0.031742,0.029134,0.746567
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.700913,6015.0,0.028387,0.027297,0.728892
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.723583,6015.0,0.024,0.024879,0.697998
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.742921,6015.0,0.020251,0.02278,0.66042
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.761329,6015.0,0.016404,0.020617,0.605729
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.38908,5017.0,0.077638,0.0452,0.668304
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.413264,5017.0,0.074714,0.04477,0.689666
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.434373,5017.0,0.071376,0.043914,0.706006
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.458381,5017.0,0.067962,0.043093,0.722919
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.481214,5017.0,0.064732,0.042265,0.737008
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.503686,5017.0,0.061376,0.041256,0.749325
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.526236,5017.0,0.05777,0.040048,0.759097
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.550512,5017.0,0.053957,0.038739,0.766773
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.572241,5017.0,0.050782,0.037605,0.772751
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.592859,5017.0,0.047256,0.036125,0.775526
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.612565,5017.0,0.043584,0.034537,0.773017
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.638354,5017.0,0.039084,0.032438,0.769122
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.65844,5017.0,0.035041,0.030366,0.759828
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.683381,5017.0,0.030495,0.028039,0.743232
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.707184,5017.0,0.025434,0.025265,0.711923
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.73023,5017.0,0.020159,0.022236,0.662039
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.752301,5017.0,0.015384,0.019576,0.591196
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.773784,5017.0,0.009844,0.016347,0.465979
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.798991,5017.0,0.004317,0.013077,0.263739
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.819444,5017.0,-0.000627,0.010031,-0.051269
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.822063,5017.0,-0.000688,0.010046,-0.056343
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.822063,5017.0,-0.000688,0.010046,-0.056343
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.822063,5017.0,-0.000688,0.010046,-0.056343
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.822063,5017.0,-0.000688,0.010046,-0.056343
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.148157,3015.0,0.091408,0.044958,0.301229
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.18602,3015.0,0.088258,0.044534,0.36866
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.224986,3015.0,0.085223,0.044638,0.429544
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.26322,3015.0,0.082272,0.044393,0.487812
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.30004,3015.0,0.078011,0.04344,0.538825
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.341175,3015.0,0.076402,0.044211,0.589591
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.377606,3015.0,0.071778,0.043145,0.628187
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.417031,3015.0,0.068437,0.042934,0.664752
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.452485,3015.0,0.064562,0.042196,0.692325
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.486898,3015.0,0.059494,0.040778,0.710376
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.524358,3015.0,0.054364,0.039139,0.72834
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.56262,3015.0,0.049062,0.037283,0.740362
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.599773,3015.0,0.042462,0.034376,0.740858
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.641095,3015.0,0.035408,0.030936,0.733784
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.676604,3015.0,0.028718,0.027332,0.710907
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.714625,3015.0,0.021659,0.023273,0.665075
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.758445,3015.0,0.012687,0.017627,0.545863
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.641528,3041.0,0.035684,0.031029,0.737757
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.677932,3041.0,0.028772,0.027336,0.713542
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.715913,3041.0,0.020763,0.022691,0.65507
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.758733,3041.0,0.013252,0.01811,0.555063
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.795252,3041.0,0.005365,0.012906,0.330383
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.832154,3041.0,-0.000863,0.008809,-0.081718
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.833116,3041.0,-0.000706,0.008975,-0.065501
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.103981,3982.0,0.100327,0.043513,0.239749
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.136411,3982.0,0.098984,0.04402,0.306739
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.166763,3982.0,0.097461,0.044233,0.367438
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.195141,3982.0,0.096869,0.044897,0.42104
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.224071,3982.0,0.094009,0.044381,0.474633
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.252803,3982.0,0.089975,0.044284,0.513645
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.283228,3982.0,0.088494,0.044795,0.559537
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.312378,3982.0,0.085168,0.044738,0.594683
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.340856,3982.0,0.082174,0.044824,0.62487
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.371873,3982.0,0.079013,0.044627,0.658425
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.400151,3982.0,0.075732,0.044222,0.685287
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.428263,3982.0,0.072301,0.043693,0.708686
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.457474,3982.0,0.06835,0.042918,0.728569
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.486235,3982.0,0.064988,0.042372,0.745777
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.513516,3982.0,0.060933,0.041312,0.757417
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.540866,3982.0,0.057062,0.040087,0.769911
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.566755,3982.0,0.05285,0.038548,0.777041
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.482032,4050.0,0.06502,0.042216,0.742414
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.512162,4050.0,0.061122,0.041444,0.755336
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.53789,4050.0,0.056499,0.039786,0.763857
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.564945,4050.0,0.053194,0.038872,0.773092
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.597176,4050.0,0.047899,0.036837,0.776515
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.624377,4050.0,0.043735,0.035106,0.777859
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.650294,4050.0,0.038324,0.032478,0.767341
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.677713,4050.0,0.033561,0.030058,0.756702
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.708459,4050.0,0.027299,0.026637,0.72609
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.738744,4050.0,0.021179,0.023004,0.680114
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.768614,4050.0,0.015903,0.01988,0.614851
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.793092,4050.0,0.010143,0.016123,0.498953
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.826793,4050.0,0.003871,0.012099,0.264547
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.851906,4050.0,-0.001274,0.008714,-0.124634
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.850905,4050.0,-0.001264,0.008705,-0.123564
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.850905,4050.0,-0.001264,0.008705,-0.123564
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.850905,4050.0,-0.001264,0.008705,-0.123564
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.850905,4050.0,-0.001264,0.008705,-0.123564
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.850905,4050.0,-0.001264,0.008705,-0.123564
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.850905,4050.0,-0.001264,0.008705,-0.123564
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.850905,4050.0,-0.001264,0.008705,-0.123564
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.850905,4050.0,-0.001264,0.008705,-0.123564
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.850905,4050.0,-0.001264,0.008705,-0.123564
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.850905,4050.0,-0.001264,0.008705,-0.123564
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.108224,4979.0,0.098292,0.043196,0.246266
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.129859,4979.0,0.099057,0.04398,0.292481
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.154292,4979.0,0.09778,0.043876,0.343849
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.177963,4979.0,0.096573,0.043979,0.390788
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.199661,4979.0,0.095987,0.044315,0.432471
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.22288,4979.0,0.094583,0.044232,0.476592
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.24716,4979.0,0.093359,0.044461,0.518981
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.269665,4979.0,0.091817,0.044475,0.55671
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.293534,4979.0,0.089634,0.044662,0.589105
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.315577,4979.0,0.087704,0.044736,0.618667
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.340211,4979.0,0.084903,0.044838,0.644202
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.363398,4979.0,0.082707,0.045076,0.666767
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.387055,4979.0,0.079716,0.044817,0.688452
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.409979,4979.0,0.076546,0.044497,0.705271
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.433569,4979.0,0.073639,0.044219,0.722036
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.457206,4979.0,0.070005,0.043573,0.734546
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.386836,5019.0,0.079296,0.044684,0.686481
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.409962,5019.0,0.077004,0.044674,0.706644
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.434186,5019.0,0.073271,0.044015,0.722773
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.458029,5019.0,0.070335,0.043732,0.736641
